Tokens,Tags
"['The', 'food', 'is', 'indeed', 'delicious', ',', 'but', 'the', 'fried', 'chicken', 'always', 'runs', 'out', '.', 'I', 'have', 'come', 'several', 'times', 'before', ',', 'and', 'usually', ',', 'the', 'fried', 'chicken', 'is', 'finished', '.', 'I', 'have', 'to', 'choose', 'other', 'dishes', '.', 'The', 'food', 'provider', 'at', 'the', 'counter', 'should', 'remind', 'the', 'kitchen', 'staff', 'to', 'cook', 'more', 'fried', 'chicken', 'if', 'it', 'is', 'running', 'out', '.', 'Thank', 'you', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'food', 'is', 'indeed', 'delicious', ',', 'but', 'the', 'fried', 'chicken', 'always', 'runs', 'out', '.', 'I', 'have', 'come', 'several', 'times', 'before', ',', 'and', 'usually', ',', 'the', 'fried', 'chicken', 'is', 'finished', '.', 'I', 'have', 'to', 'choose', 'other', 'dishes', '.', 'The', 'food', 'provider', 'at', 'the', 'counter', 'should', 'remind', 'the', 'kitchen', 'staff', 'to', 'cook', 'more', 'fried', 'chicken', 'if', 'it', 'is', 'running', 'out', '.', 'Thank', 'you', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'food', 'is', 'indeed', 'delicious', ',', 'but', 'the', 'fried', 'chicken', 'always', 'runs', 'out', '.', 'I', 'have', 'come', 'several', 'times', 'before', ',', 'and', 'usually', ',', 'the', 'fried', 'chicken', 'is', 'finished', '.', 'I', 'have', 'to', 'choose', 'other', 'dishes', '.', 'The', 'food', 'provider', 'at', 'the', 'counter', 'should', 'remind', 'the', 'kitchen', 'staff', 'to', 'cook', 'more', 'fried', 'chicken', 'if', 'it', 'is', 'running', 'out', '.', 'Thank', 'you', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'food', 'is', 'not', 'tasty', 'at', 'all', '.', 'The', 'shop', 'is', 'fine', ';', 'it', 'looks', 'nice', 'if', 'you', 'want', 'to', 'hang', 'out', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'food', 'is', 'not', 'tasty', 'at', 'all', '.', 'The', 'shop', 'is', 'fine', ';', 'it', 'looks', 'nice', 'if', 'you', 'want', 'to', 'hang', 'out', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Second', 'time', 'eating', 'their', 'nasi', 'lemak', '.', 'They', 'have', 'improved', 'their', 'payment', 'methods', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0]"
"['Second', 'time', 'eating', 'their', 'nasi', 'lemak', '.', 'They', 'have', 'improved', 'their', 'payment', 'methods', '.']","[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0]"
"['First', 'time', 'trying', 'it', '.', 'There', 'is', 'a', 'variety', 'of', 'side', 'dishes', '.', 'The', 'sambal', 'is', 'not', 'spicy', ',', 'suitable', 'for', 'kids', 'and', 'those', 'who', 'do', 'not', 'eat', 'spicy', 'food', '.', 'Since', 'I', 'like', 'hot', 'and', 'spicy', 'foods', ',', 'I', 'give', 'it', '4', 'stars', '.', 'If', 'it', 'were', 'spicy', ',', 'I', 'would', 'definitely', 'give', 'it', '5', 'stars', '.', 'As', 'usual', ',', 'it', 'is', 'difficult', 'to', 'find', 'parking', 'if', 'you', 'want', 'to', 'dine', 'in', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['First', 'time', 'trying', 'it', '.', 'There', 'is', 'a', 'variety', 'of', 'side', 'dishes', '.', 'The', 'sambal', 'is', 'not', 'spicy', ',', 'suitable', 'for', 'kids', 'and', 'those', 'who', 'do', 'not', 'eat', 'spicy', 'food', '.', 'Since', 'I', 'like', 'hot', 'and', 'spicy', 'foods', ',', 'I', 'give', 'it', '4', 'stars', '.', 'If', 'it', 'were', 'spicy', ',', 'I', 'would', 'definitely', 'give', 'it', '5', 'stars', '.', 'As', 'usual', ',', 'it', 'is', 'difficult', 'to', 'find', 'parking', 'if', 'you', 'want', 'to', 'dine', 'in', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['First', 'time', 'trying', 'it', '.', 'There', 'is', 'a', 'variety', 'of', 'side', 'dishes', '.', 'The', 'sambal', 'is', 'not', 'spicy', ',', 'suitable', 'for', 'kids', 'and', 'those', 'who', 'do', 'not', 'eat', 'spicy', 'food', '.', 'Since', 'I', 'like', 'hot', 'and', 'spicy', 'foods', ',', 'I', 'give', 'it', '4', 'stars', '.', 'If', 'it', 'were', 'spicy', ',', 'I', 'would', 'definitely', 'give', 'it', '5', 'stars', '.', 'As', 'usual', ',', 'it', 'is', 'difficult', 'to', 'find', 'parking', 'if', 'you', 'want', 'to', 'dine', 'in', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['I', 'have', 'come', 'to', 'this', 'place', 'a', 'few', 'times', 'already', '.', 'Before', 'and', 'after', 'renovation', '.', 'Tbh', ',', 'it', 'was', 'an', 'okay', 'restaurant', '.', 'Not', 'that', 'great', ',', 'but', 'not', 'that', 'bad', 'either', '.', 'The', 'taste', 'of', 'the', 'Nasi', 'Lemak', 'with', 'Ayam', 'Goreng', 'and', 'Bergedil', 'is', 'quite', 'delicious', ',', 'but', 'I', 'have']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['I', 'have', 'come', 'to', 'this', 'place', 'a', 'few', 'times', 'already', '.', 'Before', 'and', 'after', 'renovation', '.', 'Tbh', ',', 'it', 'was', 'an', 'okay', 'restaurant', '.', 'Not', 'that', 'great', ',', 'but', 'not', 'that', 'bad', 'either', '.', 'The', 'taste', 'of', 'the', 'Nasi', 'Lemak', 'with', 'Ayam', 'Goreng', 'and', 'Bergedil', 'is', 'quite', 'delicious', ',', 'but', 'I', 'have']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['I', 'have', 'come', 'to', 'this', 'place', 'a', 'few', 'times', 'already', '.', 'Before', 'and', 'after', 'renovation', '.', 'Tbh', ',', 'it', 'was', 'an', 'okay', 'restaurant', '.', 'Not', 'that', 'great', ',', 'but', 'not', 'that', 'bad', 'either', '.', 'The', 'taste', 'of', 'the', 'Nasi', 'Lemak', 'with', 'Ayam', 'Goreng', 'and', 'Bergedil', 'is', 'quite', 'delicious', ',', 'but', 'I', 'have']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['I', 'have', 'come', 'to', 'this', 'place', 'a', 'few', 'times', 'already', '.', 'Before', 'and', 'after', 'renovation', '.', 'Tbh', ',', 'it', 'was', 'an', 'okay', 'restaurant', '.', 'Not', 'that', 'great', ',', 'but', 'not', 'that', 'bad', 'either', '.', 'The', 'taste', 'of', 'the', 'Nasi', 'Lemak', 'with', 'Ayam', 'Goreng', 'and', 'Bergedil', 'is', 'quite', 'delicious', ',', 'but', 'I', 'have']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['Not', 'bad', '.', 'Parking', 'is', 'hard', 'to', 'find']","[0, 0, 0, 1, 0, 0, 0, 0]"
"['Great', 'food', '!', 'Best', 'to', 'let', 'the', 'staff', 'recommend', 'you', 'a', 'selection', '.', 'Quick', 'and', 'easy', 'to', 'eat', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Great', 'food', '!', 'Best', 'to', 'let', 'the', 'staff', 'recommend', 'you', 'a', 'selection', '.', 'Quick', 'and', 'easy', 'to', 'eat', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Good', 'nasi', 'lemak', 'place', '.', 'Period', '.', 'Go', 'at', 'night', 'especially', 'when', 'it', 'is', 'raining', '.', 'Less', 'people', 'hahah']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Had', 'breakfast', 'this', 'morning', '.', 'Disappointment', ',', 'sambal', 'a', 'bit', 'on', 'the', 'sweet', 'side', '.', 'Sambal', 'kerang', 'rubbery', '&', 'sweet', 'as', 'well', '.', 'Those', 'with', 'big', 'small', 'children', 'sit', 'in', 'the', 'indoor', '-', 'aircon', 'room', '.', 'Yes', ',', 'you', 'have', 'to', 'pay', '$', '1', 'per', 'head', 'but', 'the', 'heat', 'outdoor', 'with', 'zinc', 'roof', 'is', 'hot', '.', 'Despite', 'having', 'lots', 'of', 'fans', ',', 'it', 'just', 'circulating', 'the', 'heat', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Had', 'breakfast', 'this', 'morning', '.', 'Disappointment', ',', 'sambal', 'a', 'bit', 'on', 'the', 'sweet', 'side', '.', 'Sambal', 'kerang', 'rubbery', '&', 'sweet', 'as', 'well', '.', 'Those', 'with', 'big', 'small', 'children', 'sit', 'in', 'the', 'indoor', '-', 'aircon', 'room', '.', 'Yes', ',', 'you', 'have', 'to', 'pay', '$', '1', 'per', 'head', 'but', 'the', 'heat', 'outdoor', 'with', 'zinc', 'roof', 'is', 'hot', '.', 'Despite', 'having', 'lots', 'of', 'fans', ',', 'it', 'just', 'circulating', 'the', 'heat', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Had', 'breakfast', 'this', 'morning', '.', 'Disappointment', ',', 'sambal', 'a', 'bit', 'on', 'the', 'sweet', 'side', '.', 'Sambal', 'kerang', 'rubbery', '&', 'sweet', 'as', 'well', '.', 'Those', 'with', 'big', 'small', 'children', 'sit', 'in', 'the', 'indoor', '-', 'aircon', 'room', '.', 'Yes', ',', 'you', 'have', 'to', 'pay', '$', '1', 'per', 'head', 'but', 'the', 'heat', 'outdoor', 'with', 'zinc', 'roof', 'is', 'hot', '.', 'Despite', 'having', 'lots', 'of', 'fans', ',', 'it', 'just', 'circulating', 'the', 'heat', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Had', 'breakfast', 'this', 'morning', '.', 'Disappointment', ',', 'sambal', 'a', 'bit', 'on', 'the', 'sweet', 'side', '.', 'Sambal', 'kerang', 'rubbery', '&', 'sweet', 'as', 'well', '.', 'Those', 'with', 'big', 'small', 'children', 'sit', 'in', 'the', 'indoor', '-', 'aircon', 'room', '.', 'Yes', ',', 'you', 'have', 'to', 'pay', '$', '1', 'per', 'head', 'but', 'the', 'heat', 'outdoor', 'with', 'zinc', 'roof', 'is', 'hot', '.', 'Despite', 'having', 'lots', 'of', 'fans', ',', 'it', 'just', 'circulating', 'the', 'heat', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['It', 'is', 'best', '.', 'Service', 'is', 'very', 'fast', '.', 'very', 'tasty', '.', 'It', 'is', 'expensive', 'but', 'this', 'store', 'is', 'better', 'than', 'international', 'fat', 'rice', '.', 'highly', 'recommended']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['It', 'is', 'best', '.', 'Service', 'is', 'very', 'fast', '.', 'very', 'tasty', '.', 'It', 'is', 'expensive', 'but', 'this', 'store', 'is', 'better', 'than', 'international', 'fat', 'rice', '.', 'highly', 'recommended']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['It', 'is', 'best', '.', 'Service', 'is', 'very', 'fast', '.', 'very', 'tasty', '.', 'It', 'is', 'expensive', 'but', 'this', 'store', 'is', 'better', 'than', 'international', 'fat', 'rice', '.', 'highly', 'recommended']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Mango', 'smoothie', 'is', 'nice', 'but', 'the', 'price', 'for', 'nasi', 'lemak', 'too', 'pricey', '.', 'just', 'for', 'first', 'trying', 'and', 'last']","[1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Mango', 'smoothie', 'is', 'nice', 'but', 'the', 'price', 'for', 'nasi', 'lemak', 'too', 'pricey', '.', 'just', 'for', 'first', 'trying', 'and', 'last']","[1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Easily', 'one', 'of', 'the', 'best', 'Nasi', 'Lemak', 'joint', 'in', 'KL', '.', 'Opens', 'at', '6am', 'and', 'closes', 'at', '12am', '.']","[0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Local', 'people', 'brought', 'to', 'eat', 'coconut', 'rice', ',', 'a', 'little', 'spicy', ',', 'all', 'meat', ',', 'you', 'can', 'try', 'the', 'local', 'taste']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Food', 'variety', 'not', 'much', 'but', 'the', 'restaurant', 'is', 'clean', 'and', 'look', 'high', 'end', '.', 'I', 'like', 'the', 'idea', 'they', 'still', 'use', 'banana', 'leaf', 'to', 'serve', 'as', 'base', 'for', 'nasi', 'lemak', '!']","[1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Food', 'variety', 'not', 'much', 'but', 'the', 'restaurant', 'is', 'clean', 'and', 'look', 'high', 'end', '.', 'I', 'like', 'the', 'idea', 'they', 'still', 'use', 'banana', 'leaf', 'to', 'serve', 'as', 'base', 'for', 'nasi', 'lemak', '!']","[1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Food', 'average', 'tasty', 'just', 'sambal', 'a', 'bit', 'sweet', 'for', 'me', '.', 'Whoever', 'eats', 'spicy', 'will', 'enjoy', '.', 'Fast', 'price', 'service', 'is', 'affordable']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
"['Food', 'average', 'tasty', 'just', 'sambal', 'a', 'bit', 'sweet', 'for', 'me', '.', 'Whoever', 'eats', 'spicy', 'will', 'enjoy', '.', 'Fast', 'price', 'service', 'is', 'affordable']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
"['Food', 'average', 'tasty', 'just', 'sambal', 'a', 'bit', 'sweet', 'for', 'me', '.', 'Whoever', 'eats', 'spicy', 'will', 'enjoy', '.', 'Fast', 'price', 'service', 'is', 'affordable']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
"['Food', 'average', 'tasty', 'just', 'sambal', 'a', 'bit', 'sweet', 'for', 'me', '.', 'Whoever', 'eats', 'spicy', 'will', 'enjoy', '.', 'Fast', 'price', 'service', 'is', 'affordable']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
"['The', 'sambal', 'is', 'slightly', 'sweet', '.', 'The', 'price', 'is', 'a', 'bit', 'higher', 'than', 'the', 'usual', 'nasi', 'lemak', 'stalls', 'but', 'still', 'affordable', '.', 'Parking', 'around', 'there', 'is', 'a', 'bit', 'inconvenient', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'sambal', 'is', 'slightly', 'sweet', '.', 'The', 'price', 'is', 'a', 'bit', 'higher', 'than', 'the', 'usual', 'nasi', 'lemak', 'stalls', 'but', 'still', 'affordable', '.', 'Parking', 'around', 'there', 'is', 'a', 'bit', 'inconvenient', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'sambal', 'is', 'slightly', 'sweet', '.', 'The', 'price', 'is', 'a', 'bit', 'higher', 'than', 'the', 'usual', 'nasi', 'lemak', 'stalls', 'but', 'still', 'affordable', '.', 'Parking', 'around', 'there', 'is', 'a', 'bit', 'inconvenient', '.']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['Sorry', 'to', 'say', ',', 'not', 'to', 'criticize', ',', 'but', 'I', 'can', 'only', 'give', 'it', '1', 'star', '.', 'Even', 'the', 'workers', 'who', 'scoop', 'the', 'dishes', 'were', 'rude', 'to', 'me', '.', 'When', 'I', 'asked', 'for', 'a', 'different', 'dish', ',', 'they', 'just', 'put', 'the', 'same', 'dish', 'without', 'changing', '.', 'Then', ',', 'when', 'I', 'asked', 'for', 'a', 'replacement', ',', 'they', 'made', 'a', 'face', 'and', 'said', 'it', 'could', 'not', 'be', 'done', '.', 'I', 'went', 'with', 'three', 'others', '.', 'My', 'mom', 'took', 'the', 'chicken', 'rendang', '.', 'Came', 'back', 'feeling', 'nauseous', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'and', 'wide', 'range', 'of', 'side', 'orders', 'to', 'choose', 'from', '.', 'The', 'price', 'depends', 'of', 'the', 'side', 'order', 'you', 'take', ',', 'a', 'little', 'pricy', 'but', 'if', 'you', 'crave', 'a', 'good', 'nasi', 'lemak', ',', 'worth', 'it', '.', 'Oh', ',', 'parking', 'is', 'a', 'probleem', '.', 'Kinda', 'limited', 'around', 'this', 'area']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'and', 'wide', 'range', 'of', 'side', 'orders', 'to', 'choose', 'from', '.', 'The', 'price', 'depends', 'of', 'the', 'side', 'order', 'you', 'take', ',', 'a', 'little', 'pricy', 'but', 'if', 'you', 'crave', 'a', 'good', 'nasi', 'lemak', ',', 'worth', 'it', '.', 'Oh', ',', 'parking', 'is', 'a', 'probleem', '.', 'Kinda', 'limited', 'around', 'this', 'area']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'and', 'wide', 'range', 'of', 'side', 'orders', 'to', 'choose', 'from', '.', 'The', 'price', 'depends', 'of', 'the', 'side', 'order', 'you', 'take', ',', 'a', 'little', 'pricy', 'but', 'if', 'you', 'crave', 'a', 'good', 'nasi', 'lemak', ',', 'worth', 'it', '.', 'Oh', ',', 'parking', 'is', 'a', 'probleem', '.', 'Kinda', 'limited', 'around', 'this', 'area']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Delicious', 'and', 'wide', 'range', 'of', 'side', 'orders', 'to', 'choose', 'from', '.', 'The', 'price', 'depends', 'of', 'the', 'side', 'order', 'you', 'take', ',', 'a', 'little', 'pricy', 'but', 'if', 'you', 'crave', 'a', 'good', 'nasi', 'lemak', ',', 'worth', 'it', '.', 'Oh', ',', 'parking', 'is', 'a', 'probleem', '.', 'Kinda', 'limited', 'around', 'this', 'area']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Clean', ',', 'efficient', 'but', 'sambal', 'not', 'tasty', '.', 'very', 'premium', 'price']","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
"['Clean', ',', 'efficient', 'but', 'sambal', 'not', 'tasty', '.', 'very', 'premium', 'price']","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
"['Clean', ',', 'efficient', 'but', 'sambal', 'not', 'tasty', '.', 'very', 'premium', 'price']","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
"['Clean', ',', 'efficient', 'but', 'sambal', 'not', 'tasty', '.', 'very', 'premium', 'price']","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
"['One', 'male', 'worker', 'was', 'very', 'stingy', 'with', 'the', 'Nasi', 'Lemak', 'portion', '.', 'What', 'do', 'you', 'get', 'when', 'you', 'do', 'this', '?', 'Charge', 'more', 'if', 'you', 'want', ',', 'to', 'a', 'certain', 'level', 'people', 'can', 'accept', 'it', 'if', 'the', 'food', 'is', 'tasty', ',', 'but', 'to', 'do', 'business', 'like', 'this', 'is', 'simply', 'not', 'acceptable', '.', 'Kudos', 'to', 'the', 'female', 'staff', 'who', 'are', 'much', 'more', 'considerate', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
